"Gene","logFC","AveExpr","t","PValue","FDR","B","Test"
"CHN1",0.840920174050268,3.40019655950534,1.46118706251947,0.14410307710742,0.997173487616043,-4.45495009362378,"Old_vs_Young_Main_Effect"
"TUSC2",0.428526509954718,5.5107466048107,1.5128755806386,0.130451036166558,0.997173487616043,-4.45495492410157,"Old_vs_Young_Main_Effect"
"TBX2",0.905010995220486,2.75372259277999,1.4517334345441,0.146714488799277,0.997173487616043,-4.45504891448686,"Old_vs_Young_Main_Effect"
"DOK4",-0.558669707971043,3.47586514744999,-1.49192803853263,0.135857530292542,0.997173487616043,-4.45509596820078,"Old_vs_Young_Main_Effect"
"PIGN",0.454794236624126,4.15838764674,1.48237978759148,0.138378639388993,0.997173487616043,-4.45516492122981,"Old_vs_Young_Main_Effect"
"NGF",0.86863486017882,2.12998733420184,1.47039979847425,0.141592659780462,0.997173487616043,-4.45553061777953,"Old_vs_Young_Main_Effect"
"ENSG00000272092",0.82589523291406,2.74809502749695,1.43278578976418,0.152057320631045,0.997173487616043,-4.45561712897346,"Old_vs_Young_Main_Effect"
"ZFP91",-0.546514828330671,4.47544234525144,-1.46026030232218,0.144357492305379,0.997173487616043,-4.45621909146772,"Old_vs_Young_Main_Effect"
"GOLM1",0.618377761948102,4.41681498226887,1.46314534614156,0.143566618490685,0.997173487616043,-4.45652360310179,"Old_vs_Young_Main_Effect"
"NPHP1",0.5520257928506,3.74549829342506,1.4880496798669,0.136877253659082,0.997173487616043,-4.45713995300668,"Old_vs_Young_Main_Effect"
"POLD4",0.528795047590542,5.56069540537759,1.50567949780979,0.132289165117694,0.997173487616043,-4.45754983735911,"Old_vs_Young_Main_Effect"
"MAST2",-0.527117714576133,3.90280060883477,-1.47618456457289,0.140033614641036,0.997173487616043,-4.45766235589215,"Old_vs_Young_Main_Effect"
"TMEM44-AS1",0.517047144920604,3.76796050730819,1.47159859044734,0.141268483461168,0.997173487616043,-4.45784337263087,"Old_vs_Young_Main_Effect"
"NUP43",0.492885328451102,3.87575215146175,1.4752637895443,0.140280883347716,0.997173487616043,-4.45818363157683,"Old_vs_Young_Main_Effect"
"TRIM24",-0.471633786840905,4.54206705071227,-1.48187855082205,0.138511975207719,0.997173487616043,-4.4582783443155,"Old_vs_Young_Main_Effect"
"RAB40C",-0.453624259857003,4.17058212933584,-1.49183251830779,0.135882574388818,0.997173487616043,-4.45905961616506,"Old_vs_Young_Main_Effect"
"LINC00842",0.977973190878946,2.08516979067022,1.45363390975113,0.146186625050008,0.997173487616043,-4.45925462706352,"Old_vs_Young_Main_Effect"
"BABAM1",-0.535169728297061,4.90148265946877,-1.4698617148933,0.141738353733415,0.997173487616043,-4.45941867814804,"Old_vs_Young_Main_Effect"
"UNC50",0.433946717134956,5.53931856250053,1.51463698337734,0.130004147859143,0.997173487616043,-4.45956178689882,"Old_vs_Young_Main_Effect"
"APOO",0.458870276734849,4.94356922808639,1.48532986986923,0.137595881612059,0.997173487616043,-4.45979247499649,"Old_vs_Young_Main_Effect"
"INAVA",-0.707841024330403,3.08790388467531,-1.46318994276116,0.143554419422104,0.997173487616043,-4.46054314424893,"Old_vs_Young_Main_Effect"
"LSR",0.484901274111021,4.93532488420709,1.52384440720982,0.127687444675763,0.997173487616043,-4.46088066878124,"Old_vs_Young_Main_Effect"
"ZDHHC19",0.89150964123457,2.15319640161087,1.43327032154112,0.151918870737831,0.997173487616043,-4.46118524269336,"Old_vs_Young_Main_Effect"
"TENT5C",0.798484144276485,3.94880915482643,1.43921199158183,0.15022890240477,0.997173487616043,-4.46123411549683,"Old_vs_Young_Main_Effect"
"ZNF608",0.61030009948044,4.04728695531607,1.48860940167404,0.136729724161458,0.997173487616043,-4.46149284708055,"Old_vs_Young_Main_Effect"
"TAOK1",-0.419887295393981,5.62930155980978,-1.49934901905467,0.133922731604898,0.997173487616043,-4.46175603588197,"Old_vs_Young_Main_Effect"
"ZFYVE1",-0.464510570860705,3.77641715023446,-1.47466488529609,0.140441895853808,0.997173487616043,-4.46183274027264,"Old_vs_Young_Main_Effect"
"EIF4G3",0.460290643990112,5.27786179767492,1.48312601039113,0.138180317305727,0.997173487616043,-4.46196670231338,"Old_vs_Young_Main_Effect"
"STAM",0.40946551602864,4.62378261058065,1.49815779955155,0.134231861373119,0.997173487616043,-4.46203800776893,"Old_vs_Young_Main_Effect"
"RPA1",0.407963165165306,4.8856628370955,1.48201274350205,0.138476268419237,0.997173487616043,-4.46212824067204,"Old_vs_Young_Main_Effect"
"TSHZ2",0.819374594544589,4.33347111327338,1.44531911660977,0.148506863051967,0.997173487616043,-4.46213134676542,"Old_vs_Young_Main_Effect"
"TLR1",-0.698418242073561,3.45599169174784,-1.43114917391929,0.152525677249945,0.997173487616043,-4.46226834621813,"Old_vs_Young_Main_Effect"
"ITGA11",-0.972635276659207,2.09208230199421,-1.41105277639191,0.158366642715315,0.997173487616043,-4.46312353334753,"Old_vs_Young_Main_Effect"
"ZNF275",-0.508540879585955,3.44531108611479,-1.45345326636922,0.146236736757917,0.997173487616043,-4.46316393635562,"Old_vs_Young_Main_Effect"
"DNAJC10",-0.437559955569011,5.5952503967307,-1.49716765270159,0.134489231366068,0.997173487616043,-4.46342240581683,"Old_vs_Young_Main_Effect"
"CNP",0.400814299110421,4.67834489935563,1.48945493958039,0.136507093127783,0.997173487616043,-4.4635513052887,"Old_vs_Young_Main_Effect"
"TRIM47",0.553297257736725,4.31695760015232,1.49031824961374,0.136280071616222,0.997173487616043,-4.46375246782931,"Old_vs_Young_Main_Effect"
"SNAP47",0.410504941917874,4.41226557281621,1.48735352179868,0.137060915985324,0.997173487616043,-4.46408503157932,"Old_vs_Young_Main_Effect"
"B4GALT7",0.427782067719548,4.48846474807673,1.48075098586443,0.138812284862911,0.997173487616043,-4.46410548438981,"Old_vs_Young_Main_Effect"
"SETMAR",-0.499760818139645,3.51567013114055,-1.46107965238479,0.144132545817359,0.997173487616043,-4.46418572424511,"Old_vs_Young_Main_Effect"
"REEP2",-0.807976399383927,2.25086525965332,-1.43485519604792,0.151466680275618,0.997173487616043,-4.46421549510268,"Old_vs_Young_Main_Effect"
"RPGR",0.542989638239181,4.77798070544182,1.47555149258193,0.140203586319749,0.997173487616043,-4.46439535579038,"Old_vs_Young_Main_Effect"
"TTLL9",-0.831528986449042,2.69725987055959,-1.43213910325856,0.152242254280394,0.997173487616043,-4.46534849907612,"Old_vs_Young_Main_Effect"
"RETREG3",-0.496088431116361,4.44805827525007,-1.47555325146983,0.14020311386109,0.997173487616043,-4.46540036306601,"Old_vs_Young_Main_Effect"
"RBMX2",0.392744541900858,4.94577227300588,1.48355465463233,0.138066496568565,0.997173487616043,-4.46541153258332,"Old_vs_Young_Main_Effect"
"GPATCH1",0.474886815602058,3.82276563173507,1.46715884065506,0.142471940180326,0.997173487616043,-4.46555201073379,"Old_vs_Young_Main_Effect"
"EDNRB",0.871668452432907,3.57378422974734,1.45060759357608,0.147027882531405,0.997173487616043,-4.46562755026282,"Old_vs_Young_Main_Effect"
"BDP1",0.44294548740772,5.94633207223082,1.50506690530776,0.132446565123047,0.997173487616043,-4.46563542618237,"Old_vs_Young_Main_Effect"
"AIF1",-0.780690297807157,4.744895870449,-1.46893092365173,0.141990651057987,0.997173487616043,-4.46569002960536,"Old_vs_Young_Main_Effect"
"RARA-AS1",0.556061036959196,3.74095034810894,1.46061983154676,0.144258753089386,0.997173487616043,-4.46580039074058,"Old_vs_Young_Main_Effect"
"ACY1",0.657844265114698,3.13569557326431,1.45938290401681,0.144598673959314,0.997173487616043,-4.46580786053307,"Old_vs_Young_Main_Effect"
"RAI2",0.628334458757078,3.38600720855465,1.47932713083849,0.139192223470235,0.997173487616043,-4.46589584947256,"Old_vs_Young_Main_Effect"
"SLC1A4",-0.592213967151656,3.97035291305593,-1.43424310034409,0.151641199378845,0.997173487616043,-4.4658989242467,"Old_vs_Young_Main_Effect"
"CCDC170",0.776586819678519,3.66818392305292,1.4487222359422,0.147553845265907,0.997173487616043,-4.46596772728871,"Old_vs_Young_Main_Effect"
"KCNK6",0.594547800071513,4.36626943930794,1.44529226092851,0.148514402444741,0.997173487616043,-4.46609102499616,"Old_vs_Young_Main_Effect"
"KCTD21-AS1",0.661403190416623,2.68001903540438,1.44125207384897,0.1496519692171,0.997173487616043,-4.46612576918346,"Old_vs_Young_Main_Effect"
"CD40",0.508233264412477,5.02679116341182,1.50103656297993,0.133485745804982,0.997173487616043,-4.46638577518397,"Old_vs_Young_Main_Effect"
"SLC25A10",-0.624249348777944,3.06847264874185,-1.44363272085876,0.148980865066607,0.997173487616043,-4.46664863391681,"Old_vs_Young_Main_Effect"
"PRR22",-0.728617764571181,2.541933266647,-1.42855791417143,0.153269473536164,0.997173487616043,-4.466758869666,"Old_vs_Young_Main_Effect"
"POLR2H",-0.536743771006447,5.25343621535175,-1.46005492495932,0.144413919322097,0.997173487616043,-4.46740973869795,"Old_vs_Young_Main_Effect"
"ZNF829",-0.616566997958063,2.90109101134824,-1.43345629576008,0.151865756063103,0.997173487616043,-4.46769255159649,"Old_vs_Young_Main_Effect"
"MGAT3",-0.653387620872607,2.91243876121921,-1.48590753639153,0.137443007651823,0.997173487616043,-4.46774182116392,"Old_vs_Young_Main_Effect"
"ATP11A-AS1",-0.962859585730494,1.88332281169649,-1.41617975497511,0.156860638745716,0.997173487616043,-4.46792956190515,"Old_vs_Young_Main_Effect"
"CBL",0.473124922571573,4.61926380277756,1.47036278354184,0.141602678422301,0.997173487616043,-4.46794874051025,"Old_vs_Young_Main_Effect"
"SLC12A7",-0.496345575490768,4.5097446352691,-1.48218738917325,0.138429808285728,0.997173487616043,-4.46799174554821,"Old_vs_Young_Main_Effect"
"BMP4",0.761432792758776,3.05954759806856,1.45158778030812,0.146755004893975,0.997173487616043,-4.46822133896728,"Old_vs_Young_Main_Effect"
"CADM1",-0.567124811445087,4.59445564893531,-1.52333382366896,0.127815066678563,0.997173487616043,-4.46957216166818,"Old_vs_Young_Main_Effect"
"POLR1F",0.46045304132305,5.11578995780338,1.48691032471715,0.137177940515669,0.997173487616043,-4.46960752265616,"Old_vs_Young_Main_Effect"
"MAD1L1",0.45320858943189,4.72336804614081,1.47614039174417,0.140045469325964,0.997173487616043,-4.4698575431741,"Old_vs_Young_Main_Effect"
"NBPF12",0.477826836501548,4.08645461687122,1.47680862826931,0.139866216889742,0.997173487616043,-4.46992554747249,"Old_vs_Young_Main_Effect"
"MFAP1",-0.417538008592301,4.98394722480262,-1.47771887042382,0.139622331458201,0.997173487616043,-4.4704462732229,"Old_vs_Young_Main_Effect"
"PRMT3",0.468402012486625,3.96575832611336,1.46378788309312,0.14339093419327,0.997173487616043,-4.47046247563471,"Old_vs_Young_Main_Effect"
"TIGD6",-0.541692853541927,3.19411451476245,-1.44280675574095,0.149213443622226,0.997173487616043,-4.47116082068434,"Old_vs_Young_Main_Effect"
"ENSG00000269091",-1.03266422528425,2.01744353768167,-1.40238472838337,0.160937684662466,0.997173487616043,-4.47182206823594,"Old_vs_Young_Main_Effect"
"DYRK4",-0.497733323079593,4.38616084653038,-1.45362970651439,0.146187790907146,0.997173487616043,-4.47203156518677,"Old_vs_Young_Main_Effect"
"STARD10",-0.633952489706227,4.51638087382847,-1.46999414602732,0.141702485391437,0.997173487616043,-4.47268427311141,"Old_vs_Young_Main_Effect"
"METTL25B",0.407468511793588,4.4147810251059,1.47438919648219,0.140516061244098,0.997173487616043,-4.47278817870246,"Old_vs_Young_Main_Effect"
"RIBC1",0.731714757018179,2.76944920044991,1.43676167046228,0.150924092315298,0.997173487616043,-4.47297667800125,"Old_vs_Young_Main_Effect"
"MLYCD",0.447255412692478,4.14361748195801,1.46410621013922,0.143303957453663,0.997173487616043,-4.47410571853654,"Old_vs_Young_Main_Effect"
"PTPN23-DT",0.658902092154717,3.0256995549748,1.41942197567264,0.155913888971284,0.997173487616043,-4.4742029751169,"Old_vs_Young_Main_Effect"
"GLIPR1",-0.710795598262062,4.6941947388047,-1.42817108702518,0.153380744956512,0.997173487616043,-4.47423576015337,"Old_vs_Young_Main_Effect"
"HSD3B7",-0.591989568343673,3.57925264957557,-1.44801951544215,0.147750252616172,0.997173487616043,-4.47492118905466,"Old_vs_Young_Main_Effect"
"ENSG00000267748",-0.914327613502873,1.96929961868997,-1.4121644510246,0.158039171608097,0.997173487616043,-4.47498154318304,"Old_vs_Young_Main_Effect"
"CHRFAM7A",-0.777019728509494,2.61302643093189,-1.42408806651838,0.154558983514269,0.997173487616043,-4.47514871536663,"Old_vs_Young_Main_Effect"
"SNURF",0.611660759524687,3.15084594196113,1.43724571181582,0.150786569012589,0.997173487616043,-4.47539762957185,"Old_vs_Young_Main_Effect"
"METAP1",0.395631831911343,4.76192258952384,1.47613222173739,0.140047661999578,0.997173487616043,-4.47544540089229,"Old_vs_Young_Main_Effect"
"H4C16",-0.831012716785154,2.70302765698564,-1.39705977924969,0.162532698280857,0.997173487616043,-4.47577359387162,"Old_vs_Young_Main_Effect"
"CDH3",0.751820642204723,3.10655746349427,1.44796222998156,0.147766272464318,0.997173487616043,-4.47613045029084,"Old_vs_Young_Main_Effect"
"LIX1L-AS1",-0.794431500468305,2.49962008476642,-1.40694942234628,0.159579838613672,0.997173487616043,-4.47627915298943,"Old_vs_Young_Main_Effect"
"GID4",0.436896866502438,3.77761449164546,1.46159952513958,0.143989958100265,0.997173487616043,-4.4765841166517,"Old_vs_Young_Main_Effect"
"KCNJ2",-0.84924811238723,3.11203681621143,-1.40443468853374,0.160326812460029,0.997173487616043,-4.47669615700325,"Old_vs_Young_Main_Effect"
"CDKN2AIP",0.435777945168303,4.66540735089223,1.46891376755534,0.141995304572575,0.997173487616043,-4.47670492564009,"Old_vs_Young_Main_Effect"
"SDE2",0.423276631944555,4.43179183592572,1.46690648411312,0.142540580815607,0.997173487616043,-4.47699668918808,"Old_vs_Young_Main_Effect"
"RNF6",0.400267189897745,4.79330840328857,1.47458585858264,0.140463152420636,0.997173487616043,-4.47753371355217,"Old_vs_Young_Main_Effect"
"LGI3",-0.855254197862508,2.28379263998077,-1.4279929689424,0.153432001560216,0.997173487616043,-4.4776261706627,"Old_vs_Young_Main_Effect"
"POLE",-0.501423595411809,3.4768911689774,-1.45001818885751,0.147192155811498,0.997173487616043,-4.47787237613655,"Old_vs_Young_Main_Effect"
"FBXW10B",-0.898842753606227,2.09581144231536,-1.40712058966551,0.159529091163564,0.997173487616043,-4.4781411975897,"Old_vs_Young_Main_Effect"
"PLSCR2",-0.826255343471325,2.23522372059021,-1.40862804021543,0.159082691677677,0.997173487616043,-4.47821410326657,"Old_vs_Young_Main_Effect"
"GOLGA8R",-0.884422739225094,2.22364993032258,-1.399557898649,0.161782941943514,0.997173487616043,-4.4783457669606,"Old_vs_Young_Main_Effect"
"SEMA6A-AS1",-0.714677477509423,2.73763292693764,-1.42397809820369,0.154590811991926,0.997173487616043,-4.47876777112995,"Old_vs_Young_Main_Effect"
"CATSPER2",-0.680565284803993,3.23867827475606,-1.41087517095034,0.158419008362384,0.997173487616043,-4.47908116729328,"Old_vs_Young_Main_Effect"
"ZNF526",0.471827534768525,3.46609035854645,1.45211359892119,0.146608780229894,0.997173487616043,-4.47925244775678,"Old_vs_Young_Main_Effect"
"RNF223",0.782866565569452,2.28657872897002,1.44222122437569,0.149378487778092,0.997173487616043,-4.47942987974526,"Old_vs_Young_Main_Effect"
"EPC2",0.446372314540753,4.46640092302711,1.46293653283377,0.143623748379125,0.997173487616043,-4.47969836330433,"Old_vs_Young_Main_Effect"
"LIPG",-0.949940192232287,2.41063412602367,-1.39307736382649,0.163733353505845,0.997173487616043,-4.47974971573727,"Old_vs_Young_Main_Effect"
"ARHGAP6",0.715851931249045,3.84916286153955,1.43187006334075,0.152319242365886,0.997173487616043,-4.47986208370105,"Old_vs_Young_Main_Effect"
"SCYL1",0.394448836296893,5.09749879711365,1.48420148849458,0.137894875398205,0.997173487616043,-4.48000260538937,"Old_vs_Young_Main_Effect"
"CPA6",0.878127442402559,2.06618277465785,1.43012603902508,0.152819029249394,0.997173487616043,-4.48030249323156,"Old_vs_Young_Main_Effect"
"ZNF263",0.423263880385483,4.21548525828327,1.46299322960767,0.143608234805502,0.997173487616043,-4.48081151881348,"Old_vs_Young_Main_Effect"
"FKBP14",0.47769703754148,3.95587356263919,1.45670443690058,0.145336849880813,0.997173487616043,-4.48086145802124,"Old_vs_Young_Main_Effect"
"LAMB1",0.805229636418362,3.69162755198683,1.43409853442341,0.151682439993197,0.997173487616043,-4.48096525165589,"Old_vs_Young_Main_Effect"
"XPOT",-0.438728519949882,4.6458713016043,-1.45869960222108,0.144786715755306,0.997173487616043,-4.48108716815768,"Old_vs_Young_Main_Effect"
"ARHGAP35",-0.413258674870006,4.76235735761123,-1.48581550732464,0.137467353490134,0.997173487616043,-4.48139966207351,"Old_vs_Young_Main_Effect"
"CCDC134",-0.596916608633801,3.04465994483694,-1.43303297147617,0.151986679033234,0.997173487616043,-4.48192490772084,"Old_vs_Young_Main_Effect"
"TRPC1",0.611109245378102,3.06085839077117,1.45058483074863,0.14703422416486,0.997173487616043,-4.48207244138553,"Old_vs_Young_Main_Effect"
"PARPBP",-0.657519713340466,2.92739661346951,-1.39819971703336,0.162190245939839,0.997173487616043,-4.4823508043823,"Old_vs_Young_Main_Effect"
"INTS10",0.403209033537563,5.56857658679705,1.48338246366698,0.138112210881183,0.997173487616043,-4.48237545896023,"Old_vs_Young_Main_Effect"
"ENSG00000227733",-0.958149637647993,2.10912757638502,-1.38546072794994,0.166048298402241,0.997173487616043,-4.48318981239733,"Old_vs_Young_Main_Effect"
"LINC01003",0.499280175111902,4.00951844996779,1.45522961918999,0.145744535302459,0.997173487616043,-4.48349619977418,"Old_vs_Young_Main_Effect"
"MIA2-AS1",0.773976791223398,2.42273171345365,1.39574423279405,0.162928583935321,0.997173487616043,-4.48430041884856,"Old_vs_Young_Main_Effect"
"THRAP3",0.462891725261604,6.55344040098007,1.50527006197704,0.132394349808582,0.997173487616043,-4.48455313217989,"Old_vs_Young_Main_Effect"
"ZNF426-DT",-0.842504739518617,2.28783441003671,-1.37856571252187,0.168165085213317,0.997173487616043,-4.48477057942371,"Old_vs_Young_Main_Effect"
"MGAT4B",-0.424023190527568,4.51660150948079,-1.48743701997,0.137038877234882,0.997173487616043,-4.48478756622032,"Old_vs_Young_Main_Effect"
"PHF8",0.454302064319046,4.19345969914079,1.45183370905345,0.146686600789921,0.997173487616043,-4.48481559612116,"Old_vs_Young_Main_Effect"
"SSBP4",0.467975703181197,5.36095800184266,1.46798808832622,0.142246564757626,0.997173487616043,-4.48581970848493,"Old_vs_Young_Main_Effect"
"ETNK2",0.713799501473583,2.78787992497216,1.40536448675793,0.160050318635845,0.997173487616043,-4.48598073351749,"Old_vs_Young_Main_Effect"
"DENND11",-0.501932055059778,4.12874776365974,-1.44808604173946,0.147731650239825,0.997173487616043,-4.48607726354494,"Old_vs_Young_Main_Effect"
"PPP6C",0.398340192560822,5.69267245406368,1.48655051180406,0.137273004475024,0.997173487616043,-4.48621898952055,"Old_vs_Young_Main_Effect"
"TFAP4",0.544402763458558,3.60399774698615,1.43518505976111,0.151372693913355,0.997173487616043,-4.48657045350893,"Old_vs_Young_Main_Effect"
"DNAL4",-0.577447030594707,3.88859290227547,-1.43253068371955,0.152130253135758,0.997173487616043,-4.48673820155004,"Old_vs_Young_Main_Effect"
"MTO1",0.416175500840449,4.31592909568288,1.45483060954899,0.145854984389546,0.997173487616043,-4.48704848701714,"Old_vs_Young_Main_Effect"
"FAM131A",-0.552143377748489,3.71877575399808,-1.42694078841682,0.153735050910488,0.997173487616043,-4.48713866346408,"Old_vs_Young_Main_Effect"
"RNF103",-0.554489468968145,4.0825700035966,-1.42997380652947,0.152862713852913,0.997173487616043,-4.48729358948481,"Old_vs_Young_Main_Effect"
"SLC26A3",0.990162626147407,2.39094584585718,1.41295292142707,0.157807219517395,0.997173487616043,-4.48736910123099,"Old_vs_Young_Main_Effect"
"CNIH3",0.568214909284542,3.32212602548248,1.43373694732576,0.151785628105849,0.997173487616043,-4.48738271849091,"Old_vs_Young_Main_Effect"
"LINC00885",0.733297791488779,2.40910603340133,1.42032992654106,0.155649540547367,0.997173487616043,-4.48745623082625,"Old_vs_Young_Main_Effect"
"CLEC10A",-0.947293291668504,2.73109447098402,-1.38752226682644,0.165419311552836,0.997173487616043,-4.48746358004287,"Old_vs_Young_Main_Effect"
"DLG2",0.705794812287502,3.42422212299641,1.42631637896914,0.153915108674552,0.997173487616043,-4.48819654155017,"Old_vs_Young_Main_Effect"
"IP6K1",0.417372227916967,4.77386384894925,1.47149245650894,0.141297161061321,0.997173487616043,-4.48834737102566,"Old_vs_Young_Main_Effect"
"LMLN",0.515078575248974,3.48181576688021,1.44734788535032,0.147938157121586,0.997173487616043,-4.48879032403879,"Old_vs_Young_Main_Effect"
"ENSG00000231769",0.793073300509302,2.74971786504105,1.39785671546285,0.16229323077614,0.997173487616043,-4.4893068174175,"Old_vs_Young_Main_Effect"
"ENSG00000279686",0.911020840913963,3.43912409967667,1.41621455559845,0.156850453630586,0.997173487616043,-4.48969604250289,"Old_vs_Young_Main_Effect"
"CYRIB",0.4664471465421,6.05077969026165,1.48792078245808,0.136911245385579,0.997173487616043,-4.48979870154581,"Old_vs_Young_Main_Effect"
"HLA-E",0.527552767681917,8.29089207790689,1.51248269188233,0.130550879100223,0.997173487616043,-4.49014061327164,"Old_vs_Young_Main_Effect"
"RPP25L",0.43272152191381,4.7190704282791,1.46155067371159,0.144003352180971,0.997173487616043,-4.49050600810429,"Old_vs_Young_Main_Effect"
"FBXO36",0.558690998148663,3.33331566074508,1.44041642814035,0.149888084111124,0.997173487616043,-4.49065868081263,"Old_vs_Young_Main_Effect"
"ZNF418",-0.662113482372031,2.62354552339593,-1.41053838279292,0.158518343875639,0.997173487616043,-4.49066736105865,"Old_vs_Young_Main_Effect"
"ADAMTS13",-0.760561705310876,2.42645358385349,-1.39698716123802,0.162554532169317,0.997173487616043,-4.49080410955872,"Old_vs_Young_Main_Effect"
"CARF",0.499043830757043,3.94586782708934,1.44986942218243,0.147233640831256,0.997173487616043,-4.49084304798392,"Old_vs_Young_Main_Effect"
"RAB36",0.722077279367062,2.8302695518977,1.42299338723388,0.15487604210549,0.997173487616043,-4.49125070561236,"Old_vs_Young_Main_Effect"
"JRKL",0.485300102170419,3.60757222921367,1.43972145288064,0.150084668520366,0.997173487616043,-4.49126539289975,"Old_vs_Young_Main_Effect"
"TRIP11",-0.419730434001915,5.56596368946434,-1.4761609772279,0.140039944692902,0.997173487616043,-4.49149671143966,"Old_vs_Young_Main_Effect"
"UBE2L6",0.485741351605607,5.97454439960407,1.48536365904624,0.13758693601633,0.997173487616043,-4.49154095890974,"Old_vs_Young_Main_Effect"
"CDK2",0.46123674177693,3.83349047807104,1.45014018894694,0.14715814158653,0.997173487616043,-4.49210348022387,"Old_vs_Young_Main_Effect"
"KRT13",-0.842820776341286,2.54198887960999,-1.4430173869834,0.149154106911631,0.997173487616043,-4.49224406150128,"Old_vs_Young_Main_Effect"
"SCAMP1-AS1",0.453866968879307,3.74348856342718,1.44060138300785,0.149835799917767,0.997173487616043,-4.49252149256349,"Old_vs_Young_Main_Effect"
"KSR1",0.544211316499699,4.07519255710179,1.42908562955479,0.153117774482902,0.997173487616043,-4.49268770585475,"Old_vs_Young_Main_Effect"
"RAMAC",-0.697712774207694,4.3923714438147,-1.38837288311221,0.165160307357888,0.997173487616043,-4.49277707204049,"Old_vs_Young_Main_Effect"
"BBOF1",0.545702442049616,3.75921798266275,1.44204577255709,0.149427969645183,0.997173487616043,-4.49317110909738,"Old_vs_Young_Main_Effect"
"FOXJ1",0.723801376637195,3.1867362277452,1.44152628036606,0.149574553023956,0.997173487616043,-4.49364675549196,"Old_vs_Young_Main_Effect"
"AURKB",-0.894391690243883,2.46564915397245,-1.37190495824906,0.170229142391132,0.997173487616043,-4.49367974601059,"Old_vs_Young_Main_Effect"
"ATXN3",0.433139915205934,5.33495882012951,1.46732548696381,0.142426626534653,0.997173487616043,-4.49398551823918,"Old_vs_Young_Main_Effect"
"DKK3",0.783065082481605,3.69776559346621,1.45163790163638,0.146741061865048,0.997173487616043,-4.49433940801932,"Old_vs_Young_Main_Effect"
"ABLIM2",-0.691119638672786,2.7743817498876,-1.42099982786223,0.155454718186744,0.997173487616043,-4.49468532316895,"Old_vs_Young_Main_Effect"
"TSPAN19",0.883494694555772,2.7974382215741,1.40355883781007,0.160587594242866,0.997173487616043,-4.4951305387757,"Old_vs_Young_Main_Effect"
"DCTN1",-0.443274896273637,5.04937201326414,-1.44960273894696,0.147308030408889,0.997173487616043,-4.49520877966721,"Old_vs_Young_Main_Effect"
"RBMXL1",-0.582647999975441,4.08200738133488,-1.4024108152561,0.160929899939317,0.997173487616043,-4.49522843152901,"Old_vs_Young_Main_Effect"
"RFX3-DT",0.709687095219457,2.85078402991995,1.41820165436667,0.15626972034437,0.997173487616043,-4.49526017180218,"Old_vs_Young_Main_Effect"
"AUH",0.441523994880499,4.63548296389999,1.45740734344367,0.145142852455621,0.997173487616043,-4.49564470770524,"Old_vs_Young_Main_Effect"
"PTCHD1",-0.881419069182992,2.15301206448763,-1.40624415771931,0.159789063388285,0.997173487616043,-4.49614274078078,"Old_vs_Young_Main_Effect"
"LINC02762",-0.881413299277081,2.97084646486305,-1.36202075527532,0.173327023942814,0.997173487616043,-4.49622494916863,"Old_vs_Young_Main_Effect"
"MEG8",-0.898798731025456,2.38159976862377,-1.37869644240952,0.168124763158752,0.997173487616043,-4.49632943817485,"Old_vs_Young_Main_Effect"
"IFT56",0.57037937580181,3.3851305946092,1.4366570398047,0.150953832000166,0.997173487616043,-4.49636347458053,"Old_vs_Young_Main_Effect"
"SLC1A1",-0.606894348361572,3.24497220787656,-1.48621710779514,0.137361136474301,0.997173487616043,-4.4968096241389,"Old_vs_Young_Main_Effect"
"OGFOD1",0.40773220889997,4.30348992974934,1.44712768730952,0.147999802520393,0.997173487616043,-4.49681246080246,"Old_vs_Young_Main_Effect"
"TRIM61",0.716145584360612,2.43379808710664,1.41876147274446,0.156106407421028,0.997173487616043,-4.49683224218304,"Old_vs_Young_Main_Effect"
"HOTAIRM1",-0.690125682685405,4.59962930269255,-1.40498191893658,0.160164039004775,0.997173487616043,-4.49718821357378,"Old_vs_Young_Main_Effect"
"ERMARD",-0.436118635288259,3.86622807749733,-1.44125833757344,0.149650200450602,0.997173487616043,-4.49730648114445,"Old_vs_Young_Main_Effect"
"ALKBH8",0.512491729242004,3.41548927128239,1.42262648600869,0.154982420455107,0.997173487616043,-4.49835873466554,"Old_vs_Young_Main_Effect"
"CLTRN",0.814383605022333,2.21721835275152,1.38265322747818,0.166907774864268,0.997173487616043,-4.49876041317287,"Old_vs_Young_Main_Effect"
"UBXN11",0.480571232985784,4.67869593089056,1.44673951490397,0.148108520895587,0.997173487616043,-4.49973032973727,"Old_vs_Young_Main_Effect"
"TMPO-AS1",0.661987257390273,2.90181765919939,1.39633084983695,0.162751964237967,0.997173487616043,-4.50036575662156,"Old_vs_Young_Main_Effect"
"TTLL12",-0.45863511761543,3.82638906248361,-1.43189559777736,0.15231193419392,0.997173487616043,-4.50079998724805,"Old_vs_Young_Main_Effect"
"ENSG00000282012",-1.03299181596077,2.20007293163446,-1.37789746111214,0.168371312778169,0.997173487616043,-4.50115361268403,"Old_vs_Young_Main_Effect"
"TIMM22",0.388065499513659,4.61944228848668,1.45818873988814,0.144927425373228,0.997173487616043,-4.5015857007093,"Old_vs_Young_Main_Effect"
"ENSG00000251139",-0.943502133119344,2.18143543776265,-1.37495641821748,0.169281199595778,0.997173487616043,-4.5018941008812,"Old_vs_Young_Main_Effect"
