"Gene","logFC","FDR","PValue","Description","N_Pathways","KEGG_Pathways","N_GO_Terms","GO_Terms"
"MAP2K2",1.55203954852002,0.974819625718255,0.00105745990569977,"mitogen-activated protein kinase kinase 2",75,"Salmonella infection; IgSF CAM signaling; Pathways of neurodegeneration - multiple diseases; Autophagy - animal; Efferocytosis; Cellular senescence; Yersinia infection; Neurotrophin signaling pathway; Alzheimer disease; Colorectal cancer; Sphingolipid signaling pathway; MAPK signaling pathway; Rap1 signaling pathway; Apoptosis; Prostate cancer; Chronic myeloid leukemia; PD-L1 expression and PD-1 checkpoint pathway in cancer; Human T-cell leukemia virus 1 infection; Human papillomavirus infection; EGFR tyrosine kinase inhibitor resistance; ErbB signaling pathway; Proteoglycans in cancer; Regulation of actin cytoskeleton; T cell receptor signaling pathway; FoxO signaling pathway; Ras signaling pathway; Hepatitis B; Renal cell carcinoma; Human immunodeficiency virus 1 infection; Hepatocellular carcinoma; Acute myeloid leukemia; Chemical carcinogenesis - reactive oxygen species; Non-small cell lung cancer; Endometrial cancer; mTOR signaling pathway; Glioma; Endocrine resistance; Choline metabolism in cancer; Human cytomegalovirus infection; PI3K-Akt signaling pathway; Phospholipase D signaling pathway; Kaposi sarcoma-associated herpesvirus infection; Thyroid hormone signaling pathway; HIF-1 signaling pathway; Relaxin signaling pathway; Insulin signaling pathway; Bladder cancer; Apelin signaling pathway; VEGF signaling pathway; Thyroid cancer; Oxytocin signaling pathway; Long-term potentiation; Hepatitis C; Long-term depression; GnRH signaling pathway; cGMP-PKG signaling pathway; Growth hormone synthesis, secretion and action; Vascular smooth muscle contraction; Central carbon metabolism in cancer; Gap junction; Fc epsilon RI signaling pathway; Breast cancer; Cushing syndrome; Prolactin signaling pathway; Toll-like receptor signaling pathway; Gastric cancer; B cell receptor signaling pathway; Melanogenesis; Influenza A; GnRH secretion; Melanoma; Signaling pathways regulating pluripotency of stem cells; Estrogen signaling pathway; cAMP signaling pathway; Natural killer cell mediated cytotoxicity",58,"regulation of intracellular transport; positive regulation of transferase activity; protein autophosphorylation; cytosolic transport; positive regulation of cell projection organization; regulation of neuron projection development; respiratory tube development; respiratory system development; lung development; regulation of protein serine/threonine kinase activity; positive regulation of kinase activity; positive regulation of protein kinase activity; stress-activated protein kinase signaling cascade; stress-activated MAPK cascade; positive regulation of cell development; immune system development; peptidyl-serine modification; peptidyl-serine phosphorylation; regulation of axonogenesis; regulation of stress-activated protein kinase signaling cascade; positive regulation of protein serine/threonine kinase activity; regulation of stress-activated MAPK cascade; Golgi organization; regulation of nervous system development; early endosome to late endosome transport; vesicle-mediated transport between endosomal compartments; axonogenesis; regulation of neurogenesis; gland development; positive regulation of MAPK cascade; face development; lung epithelium development; positive regulation of neurogenesis; regulation of cytoplasmic transport; positive regulation of axonogenesis; lung morphogenesis; positive regulation of nervous system development; regulation of early endosome to late endosome transport; regulation of response to wounding; hematopoietic or lymphoid organ development; regulation of Golgi organization; organelle inheritance; Golgi inheritance; thymus development; epithelial cell proliferation; trachea development; ERK1 and ERK2 cascade; trachea morphogenesis; regeneration; insulin-like growth factor receptor signaling pathway; epithelial cell proliferation involved in lung morphogenesis; response to axon injury; regulation of neuron projection regeneration; neuron projection regeneration; thyroid gland development; axon regeneration; regulation of axon regeneration; animal organ formation"
"CDH5",-1.856252067813,0.974819625718255,0.000662106548934326,"cadherin 5",4,"Fluid shear stress and atherosclerosis; Adherens junction; Leukocyte transendothelial migration; Cell adhesion molecule (CAM) interaction",70,"regulation of protein-containing complex assembly; protein polymerization; regulation of supramolecular fiber organization; negative regulation of organelle organization; establishment or maintenance of cell polarity; positive regulation of protein-containing complex assembly; regulation of protein polymerization; regulation of microtubule-based process; establishment of cell polarity; cell junction assembly; dephosphorylation; regulation of microtubule cytoskeleton organization; protein dephosphorylation; epithelial cell development; cell-cell junction organization; positive regulation of cell development; microtubule polymerization or depolymerization; microtubule polymerization; negative regulation of cytoskeleton organization; negative regulation of protein-containing complex assembly; establishment of endothelial barrier; negative regulation of supramolecular fiber organization; maintenance of blood-brain barrier; endothelial cell development; protein localization to cell junction; regulation of dephosphorylation; regulation of establishment or maintenance of cell polarity; regulation of microtubule polymerization or depolymerization; response to transforming growth factor beta; tissue homeostasis; anatomical structure homeostasis; regulation of protein dephosphorylation; endothelium development; cell-cell junction assembly; cellular response to transforming growth factor beta stimulus; negative regulation of protein polymerization; regulation of establishment of cell polarity; regulation of vascular permeability; regulation of microtubule polymerization; protein localization to cell-cell junction; intracellular calcium ion homeostasis; positive regulation of protein dephosphorylation; positive regulation of dephosphorylation; adherens junction organization; calcium ion homeostasis; ameboidal-type cell migration; endothelial cell differentiation; vascular process in circulatory system; developmental maturation; negative regulation of response to external stimulus; tight junction organization; positive regulation of angiogenesis; positive regulation of vasculature development; apical junction assembly; transforming growth factor beta receptor signaling pathway; regulation of endothelial cell development; regulation of establishment of endothelial barrier; tight junction assembly; epithelial cell migration; epithelial cell apoptotic process; epithelium migration; positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway; tissue migration; bicellular tight junction assembly; negative regulation of microtubule polymerization or depolymerization; transmembrane receptor protein serine/threonine kinase signaling pathway; regulation of cellular response to growth factor stimulus; negative regulation of defense response; anatomical structure maturation; cell-cell adhesion mediated by cadherin"
"TPM3",1.4657884686391,0.974819625718255,0.00252514248519252,"tropomyosin 3",6,"Cytoskeleton in muscle cells; Motor proteins; Thyroid cancer; Hypertrophic cardiomyopathy; Dilated cardiomyopathy; Adrenergic signaling in cardiomyocytes",1,"actin filament organization"
"RANBP1",1.43415844186339,0.974819625718255,0.00308334324202669,"RAN binding protein 1",2,"Human T-cell leukemia virus 1 infection; Viral carcinogenesis",11,"nucleocytoplasmic transport; nuclear transport; mitotic nuclear division; organelle fission; nuclear division; microtubule organizing center organization; centrosome cycle; positive regulation of cell cycle; positive regulation of cell cycle process; centrosome separation; mitotic centrosome separation"
"NDUFV1",1.35359434613243,0.974819625718255,0.00324299872416069,"NADH:ubiquinone oxidoreductase core subunit V1",12,"Pathways of neurodegeneration - multiple diseases; Amyotrophic lateral sclerosis; Huntington disease; Alzheimer disease; Non-alcoholic fatty liver disease; Thermogenesis; Parkinson disease; Prion disease; Chemical carcinogenesis - reactive oxygen species; Diabetic cardiomyopathy; Oxidative phosphorylation; Retrograde endocannabinoid signaling",33,"ribose phosphate metabolic process; ribonucleotide metabolic process; purine nucleotide metabolic process; purine-containing compound metabolic process; purine ribonucleotide metabolic process; nucleoside phosphate biosynthetic process; nucleotide biosynthetic process; ribose phosphate biosynthetic process; ribonucleotide biosynthetic process; purine ribonucleotide biosynthetic process; purine-containing compound biosynthetic process; purine nucleotide biosynthetic process; cellular respiration; energy derivation by oxidation of organic compounds; nucleoside triphosphate metabolic process; aerobic respiration; electron transport chain; ribonucleoside triphosphate metabolic process; nucleoside triphosphate biosynthetic process; purine nucleoside triphosphate metabolic process; purine ribonucleoside triphosphate metabolic process; ribonucleoside triphosphate biosynthetic process; purine nucleoside triphosphate biosynthetic process; purine ribonucleoside triphosphate biosynthetic process; oxidative phosphorylation; ATP biosynthetic process; ATP metabolic process; respiratory electron transport chain; proton motive force-driven ATP synthesis; ATP synthesis coupled electron transport; mitochondrial ATP synthesis coupled electron transport; proton motive force-driven mitochondrial ATP synthesis; aerobic electron transport chain"
"MTCH2",1.36286861583101,0.974819625718255,0.00284170110608986,"mitochondrial carrier 2",0,"No KEGG pathway",19,"establishment of protein localization to organelle; protein targeting; establishment of protein localization to membrane; organelle fusion; protein localization to mitochondrion; establishment of protein localization to mitochondrion; regulation of mitochondrion organization; mitochondrial transport; protein targeting to mitochondrion; mitochondrial membrane organization; stem cell differentiation; protein insertion into membrane; regulation of stem cell differentiation; establishment of protein localization to mitochondrial membrane; protein insertion into mitochondrial membrane; mitochondrial fusion; regulation of mitochondrial fusion; outer mitochondrial membrane organization; protein insertion into mitochondrial outer membrane"
"MTCH2",1.36286861583101,0.974819625718255,0.00284170110608986,"mitochondrial carrier 2",0,"No KEGG pathway",19,"establishment of protein localization to organelle; protein targeting; establishment of protein localization to membrane; organelle fusion; protein localization to mitochondrion; establishment of protein localization to mitochondrion; regulation of mitochondrion organization; mitochondrial transport; protein targeting to mitochondrion; mitochondrial membrane organization; stem cell differentiation; protein insertion into membrane; regulation of stem cell differentiation; establishment of protein localization to mitochondrial membrane; protein insertion into mitochondrial membrane; mitochondrial fusion; regulation of mitochondrial fusion; outer mitochondrial membrane organization; protein insertion into mitochondrial outer membrane"
"IFITM2",1.29532601038666,0.974819625718255,0.0034096287918464,"interferon induced transmembrane protein 2",0,"No KEGG pathway",20,"viral process; viral life cycle; response to virus; viral genome replication; defense response to virus; defense response to symbiont; regulation of viral genome replication; biological process involved in symbiotic interaction; movement in host; regulation of viral process; biological process involved in interaction with host; regulation of viral life cycle; entry into host; viral entry into host cell; response to type II interferon; negative regulation of viral genome replication; response to interferon-alpha; negative regulation of viral process; response to interferon-beta; modulation by symbiont of entry into host"
"CFAP36",1.38643390642021,0.974819625718255,0.00323239429155695,"cilia and flagella associated protein 36",0,"No KEGG pathway",0,"No GO term"
"PCBP4",1.401848546836,0.974819625718255,0.00248583107229081,"poly(rC) binding protein 4",0,"No KEGG pathway",12,"RNA splicing; regulation of RNA splicing; RNA splicing, via transesterification reactions; RNA splicing, via transesterification reactions with bulged adenosine as nucleophile; mRNA splicing, via spliceosome; regulation of mRNA processing; regulation of mRNA splicing, via spliceosome; negative regulation of RNA splicing; negative regulation of mRNA processing; negative regulation of mRNA splicing, via spliceosome; nucleobase-containing compound catabolic process; negative regulation of mRNA metabolic process"
