"Gene","logFC","FDR","PValue","Description","N_Pathways","KEGG_Pathways","N_GO_Terms","GO_Terms"
"AGER",-1.50872379710509,0.999886574791276,0.00301244757510269,"advanced glycosylation end-product specific receptor",6,"Pathways of neurodegeneration - multiple diseases; Efferocytosis; Alzheimer disease; AGE-RAGE signaling pathway in diabetic complications; Diabetic cardiomyopathy; Lipid and atherosclerosis",144,"positive regulation of cell adhesion; positive regulation of proteolysis; positive regulation of lymphocyte activation; positive regulation of leukocyte activation; positive regulation of cell activation; regulation of cell-cell adhesion; mononuclear cell differentiation; regulation of T cell activation; leukocyte migration; leukocyte cell-cell adhesion; positive regulation of cell-cell adhesion; regulation of leukocyte migration; regulation of immune effector process; regulation of leukocyte mediated immunity; positive regulation of leukocyte cell-cell adhesion; alpha-beta T cell activation; regulation of leukocyte cell-cell adhesion; positive regulation of leukocyte migration; myeloid leukocyte activation; positive regulation of T cell activation; stress-activated protein kinase signaling cascade; positive regulation of cytokine production; stress-activated MAPK cascade; regulation of adaptive immune response; regulation of leukocyte differentiation; positive regulation of DNA-binding transcription factor activity; chemotaxis; positive regulation of cell development; JNK cascade; positive regulation of chemotaxis; T cell proliferation; taxis; regulation of chemotaxis; regulation of DNA-binding transcription factor activity; regulation of lymphocyte mediated immunity; regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains; regulation of leukocyte proliferation; regulation of hemopoiesis; response to oxygen levels; positive regulation of leukocyte differentiation; positive regulation of hemopoiesis; regulation of mononuclear cell migration; response to decreased oxygen levels; regulation of lymphocyte proliferation; regulation of mononuclear cell proliferation; myeloid leukocyte migration; positive regulation of NF-kappaB transcription factor activity; regulation of alpha-beta T cell activation; positive regulation of peptidase activity; regulation of JNK cascade; regulation of stress-activated protein kinase signaling cascade; CD4-positive, alpha-beta T cell activation; mononuclear cell migration; regulation of stress-activated MAPK cascade; positive regulation of non-canonical NF-kappaB signal transduction; response to hypoxia; cellular response to peptide; leukocyte proliferation; positive regulation of JNK cascade; positive regulation of endopeptidase activity; mononuclear cell proliferation; positive regulation of mononuclear cell migration; positive regulation of mononuclear cell proliferation; regulation of T cell proliferation; lymphocyte proliferation; positive regulation of leukocyte proliferation; positive regulation of lymphocyte proliferation; positive regulation of MAPK cascade; positive regulation of stress-activated protein kinase signaling cascade; regulation of peptidase activity; regulation of trans-synaptic signaling; positive regulation of stress-activated MAPK cascade; modulation of chemical synaptic transmission; interleukin-12 production; regulation of interleukin-12 production; positive regulation of tumor necrosis factor production; gliogenesis; cellular extravasation; positive regulation of tumor necrosis factor superfamily cytokine production; regulation of CD4-positive, alpha-beta T cell activation; positive regulation of interleukin-12 production; leukocyte mediated cytotoxicity; positive regulation of interleukin-6 production; regulation of cell killing; regulation of endopeptidase activity; heterotypic cell-cell adhesion; positive regulation of T cell proliferation; positive regulation of cellular extravasation; non-canonical NF-kappaB signal transduction; macrophage activation; regulation of leukocyte mediated cytotoxicity; positive regulation of chemokine production; regulation of cellular extravasation; glial cell development; vascular process in circulatory system; leukocyte mediated immunity; T cell mediated immunity; vascular transport; transport across blood-brain barrier; transcytosis; ERK1 and ERK2 cascade; positive regulation of interleukin-1 production; regulation of non-canonical NF-kappaB signal transduction; glial cell differentiation; regulation of T cell mediated immunity; positive regulation of interleukin-1 beta production; p38MAPK cascade; chemokine production; learning or memory; regulation of aspartic-type peptidase activity; regulation of chemokine production; regulation of ERK1 and ERK2 cascade; cognition; tumor necrosis factor superfamily cytokine production; regulation of tumor necrosis factor superfamily cytokine production; tumor necrosis factor production; regulation of tumor necrosis factor production; regulation of positive chemotaxis; response to amyloid-beta; positive regulation of positive chemotaxis; positive regulation of amyloid precursor protein catabolic process; cellular response to amyloid-beta; interleukin-10 production; regulation of interleukin-10 production; induction of positive chemotaxis; dendritic cell differentiation; regulation of long-term synaptic potentiation; negative regulation of long-term synaptic potentiation; long-term synaptic depression; adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains; neuroinflammatory response; leukocyte activation involved in inflammatory response; monocyte chemotactic protein-1 production; regulation of monocyte chemotactic protein-1 production; amyloid precursor protein catabolic process; activated T cell proliferation; lymphocyte mediated immunity; positive regulation of monocyte chemotactic protein-1 production; regulation of p38MAPK cascade; microglial cell activation; glial cell activation; monocyte extravasation; response to carbohydrate; regulation of activated T cell proliferation"
"AGER",-1.50872379710509,0.999886574791276,0.00301244757510269,"advanced glycosylation end-product specific receptor",6,"Pathways of neurodegeneration - multiple diseases; Efferocytosis; Alzheimer disease; AGE-RAGE signaling pathway in diabetic complications; Diabetic cardiomyopathy; Lipid and atherosclerosis",144,"positive regulation of cell adhesion; positive regulation of proteolysis; positive regulation of lymphocyte activation; positive regulation of leukocyte activation; positive regulation of cell activation; regulation of cell-cell adhesion; mononuclear cell differentiation; regulation of T cell activation; leukocyte migration; leukocyte cell-cell adhesion; positive regulation of cell-cell adhesion; regulation of leukocyte migration; regulation of immune effector process; regulation of leukocyte mediated immunity; positive regulation of leukocyte cell-cell adhesion; alpha-beta T cell activation; regulation of leukocyte cell-cell adhesion; positive regulation of leukocyte migration; myeloid leukocyte activation; positive regulation of T cell activation; stress-activated protein kinase signaling cascade; positive regulation of cytokine production; stress-activated MAPK cascade; regulation of adaptive immune response; regulation of leukocyte differentiation; positive regulation of DNA-binding transcription factor activity; chemotaxis; positive regulation of cell development; JNK cascade; positive regulation of chemotaxis; T cell proliferation; taxis; regulation of chemotaxis; regulation of DNA-binding transcription factor activity; regulation of lymphocyte mediated immunity; regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains; regulation of leukocyte proliferation; regulation of hemopoiesis; response to oxygen levels; positive regulation of leukocyte differentiation; positive regulation of hemopoiesis; regulation of mononuclear cell migration; response to decreased oxygen levels; regulation of lymphocyte proliferation; regulation of mononuclear cell proliferation; myeloid leukocyte migration; positive regulation of NF-kappaB transcription factor activity; regulation of alpha-beta T cell activation; positive regulation of peptidase activity; regulation of JNK cascade; regulation of stress-activated protein kinase signaling cascade; CD4-positive, alpha-beta T cell activation; mononuclear cell migration; regulation of stress-activated MAPK cascade; positive regulation of non-canonical NF-kappaB signal transduction; response to hypoxia; cellular response to peptide; leukocyte proliferation; positive regulation of JNK cascade; positive regulation of endopeptidase activity; mononuclear cell proliferation; positive regulation of mononuclear cell migration; positive regulation of mononuclear cell proliferation; regulation of T cell proliferation; lymphocyte proliferation; positive regulation of leukocyte proliferation; positive regulation of lymphocyte proliferation; positive regulation of MAPK cascade; positive regulation of stress-activated protein kinase signaling cascade; regulation of peptidase activity; regulation of trans-synaptic signaling; positive regulation of stress-activated MAPK cascade; modulation of chemical synaptic transmission; interleukin-12 production; regulation of interleukin-12 production; positive regulation of tumor necrosis factor production; gliogenesis; cellular extravasation; positive regulation of tumor necrosis factor superfamily cytokine production; regulation of CD4-positive, alpha-beta T cell activation; positive regulation of interleukin-12 production; leukocyte mediated cytotoxicity; positive regulation of interleukin-6 production; regulation of cell killing; regulation of endopeptidase activity; heterotypic cell-cell adhesion; positive regulation of T cell proliferation; positive regulation of cellular extravasation; non-canonical NF-kappaB signal transduction; macrophage activation; regulation of leukocyte mediated cytotoxicity; positive regulation of chemokine production; regulation of cellular extravasation; glial cell development; vascular process in circulatory system; leukocyte mediated immunity; T cell mediated immunity; vascular transport; transport across blood-brain barrier; transcytosis; ERK1 and ERK2 cascade; positive regulation of interleukin-1 production; regulation of non-canonical NF-kappaB signal transduction; glial cell differentiation; regulation of T cell mediated immunity; positive regulation of interleukin-1 beta production; p38MAPK cascade; chemokine production; learning or memory; regulation of aspartic-type peptidase activity; regulation of chemokine production; regulation of ERK1 and ERK2 cascade; cognition; tumor necrosis factor superfamily cytokine production; regulation of tumor necrosis factor superfamily cytokine production; tumor necrosis factor production; regulation of tumor necrosis factor production; regulation of positive chemotaxis; response to amyloid-beta; positive regulation of positive chemotaxis; positive regulation of amyloid precursor protein catabolic process; cellular response to amyloid-beta; interleukin-10 production; regulation of interleukin-10 production; induction of positive chemotaxis; dendritic cell differentiation; regulation of long-term synaptic potentiation; negative regulation of long-term synaptic potentiation; long-term synaptic depression; adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains; neuroinflammatory response; leukocyte activation involved in inflammatory response; monocyte chemotactic protein-1 production; regulation of monocyte chemotactic protein-1 production; amyloid precursor protein catabolic process; activated T cell proliferation; lymphocyte mediated immunity; positive regulation of monocyte chemotactic protein-1 production; regulation of p38MAPK cascade; microglial cell activation; glial cell activation; monocyte extravasation; response to carbohydrate; regulation of activated T cell proliferation"
"AGER",-1.50872379710509,0.999886574791276,0.00301244757510269,"advanced glycosylation end-product specific receptor",6,"Pathways of neurodegeneration - multiple diseases; Efferocytosis; Alzheimer disease; AGE-RAGE signaling pathway in diabetic complications; Diabetic cardiomyopathy; Lipid and atherosclerosis",144,"positive regulation of cell adhesion; positive regulation of proteolysis; positive regulation of lymphocyte activation; positive regulation of leukocyte activation; positive regulation of cell activation; regulation of cell-cell adhesion; mononuclear cell differentiation; regulation of T cell activation; leukocyte migration; leukocyte cell-cell adhesion; positive regulation of cell-cell adhesion; regulation of leukocyte migration; regulation of immune effector process; regulation of leukocyte mediated immunity; positive regulation of leukocyte cell-cell adhesion; alpha-beta T cell activation; regulation of leukocyte cell-cell adhesion; positive regulation of leukocyte migration; myeloid leukocyte activation; positive regulation of T cell activation; stress-activated protein kinase signaling cascade; positive regulation of cytokine production; stress-activated MAPK cascade; regulation of adaptive immune response; regulation of leukocyte differentiation; positive regulation of DNA-binding transcription factor activity; chemotaxis; positive regulation of cell development; JNK cascade; positive regulation of chemotaxis; T cell proliferation; taxis; regulation of chemotaxis; regulation of DNA-binding transcription factor activity; regulation of lymphocyte mediated immunity; regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains; regulation of leukocyte proliferation; regulation of hemopoiesis; response to oxygen levels; positive regulation of leukocyte differentiation; positive regulation of hemopoiesis; regulation of mononuclear cell migration; response to decreased oxygen levels; regulation of lymphocyte proliferation; regulation of mononuclear cell proliferation; myeloid leukocyte migration; positive regulation of NF-kappaB transcription factor activity; regulation of alpha-beta T cell activation; positive regulation of peptidase activity; regulation of JNK cascade; regulation of stress-activated protein kinase signaling cascade; CD4-positive, alpha-beta T cell activation; mononuclear cell migration; regulation of stress-activated MAPK cascade; positive regulation of non-canonical NF-kappaB signal transduction; response to hypoxia; cellular response to peptide; leukocyte proliferation; positive regulation of JNK cascade; positive regulation of endopeptidase activity; mononuclear cell proliferation; positive regulation of mononuclear cell migration; positive regulation of mononuclear cell proliferation; regulation of T cell proliferation; lymphocyte proliferation; positive regulation of leukocyte proliferation; positive regulation of lymphocyte proliferation; positive regulation of MAPK cascade; positive regulation of stress-activated protein kinase signaling cascade; regulation of peptidase activity; regulation of trans-synaptic signaling; positive regulation of stress-activated MAPK cascade; modulation of chemical synaptic transmission; interleukin-12 production; regulation of interleukin-12 production; positive regulation of tumor necrosis factor production; gliogenesis; cellular extravasation; positive regulation of tumor necrosis factor superfamily cytokine production; regulation of CD4-positive, alpha-beta T cell activation; positive regulation of interleukin-12 production; leukocyte mediated cytotoxicity; positive regulation of interleukin-6 production; regulation of cell killing; regulation of endopeptidase activity; heterotypic cell-cell adhesion; positive regulation of T cell proliferation; positive regulation of cellular extravasation; non-canonical NF-kappaB signal transduction; macrophage activation; regulation of leukocyte mediated cytotoxicity; positive regulation of chemokine production; regulation of cellular extravasation; glial cell development; vascular process in circulatory system; leukocyte mediated immunity; T cell mediated immunity; vascular transport; transport across blood-brain barrier; transcytosis; ERK1 and ERK2 cascade; positive regulation of interleukin-1 production; regulation of non-canonical NF-kappaB signal transduction; glial cell differentiation; regulation of T cell mediated immunity; positive regulation of interleukin-1 beta production; p38MAPK cascade; chemokine production; learning or memory; regulation of aspartic-type peptidase activity; regulation of chemokine production; regulation of ERK1 and ERK2 cascade; cognition; tumor necrosis factor superfamily cytokine production; regulation of tumor necrosis factor superfamily cytokine production; tumor necrosis factor production; regulation of tumor necrosis factor production; regulation of positive chemotaxis; response to amyloid-beta; positive regulation of positive chemotaxis; positive regulation of amyloid precursor protein catabolic process; cellular response to amyloid-beta; interleukin-10 production; regulation of interleukin-10 production; induction of positive chemotaxis; dendritic cell differentiation; regulation of long-term synaptic potentiation; negative regulation of long-term synaptic potentiation; long-term synaptic depression; adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains; neuroinflammatory response; leukocyte activation involved in inflammatory response; monocyte chemotactic protein-1 production; regulation of monocyte chemotactic protein-1 production; amyloid precursor protein catabolic process; activated T cell proliferation; lymphocyte mediated immunity; positive regulation of monocyte chemotactic protein-1 production; regulation of p38MAPK cascade; microglial cell activation; glial cell activation; monocyte extravasation; response to carbohydrate; regulation of activated T cell proliferation"
"AGER",-1.50872379710509,0.999886574791276,0.00301244757510269,"advanced glycosylation end-product specific receptor",6,"Pathways of neurodegeneration - multiple diseases; Efferocytosis; Alzheimer disease; AGE-RAGE signaling pathway in diabetic complications; Diabetic cardiomyopathy; Lipid and atherosclerosis",144,"positive regulation of cell adhesion; positive regulation of proteolysis; positive regulation of lymphocyte activation; positive regulation of leukocyte activation; positive regulation of cell activation; regulation of cell-cell adhesion; mononuclear cell differentiation; regulation of T cell activation; leukocyte migration; leukocyte cell-cell adhesion; positive regulation of cell-cell adhesion; regulation of leukocyte migration; regulation of immune effector process; regulation of leukocyte mediated immunity; positive regulation of leukocyte cell-cell adhesion; alpha-beta T cell activation; regulation of leukocyte cell-cell adhesion; positive regulation of leukocyte migration; myeloid leukocyte activation; positive regulation of T cell activation; stress-activated protein kinase signaling cascade; positive regulation of cytokine production; stress-activated MAPK cascade; regulation of adaptive immune response; regulation of leukocyte differentiation; positive regulation of DNA-binding transcription factor activity; chemotaxis; positive regulation of cell development; JNK cascade; positive regulation of chemotaxis; T cell proliferation; taxis; regulation of chemotaxis; regulation of DNA-binding transcription factor activity; regulation of lymphocyte mediated immunity; regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains; regulation of leukocyte proliferation; regulation of hemopoiesis; response to oxygen levels; positive regulation of leukocyte differentiation; positive regulation of hemopoiesis; regulation of mononuclear cell migration; response to decreased oxygen levels; regulation of lymphocyte proliferation; regulation of mononuclear cell proliferation; myeloid leukocyte migration; positive regulation of NF-kappaB transcription factor activity; regulation of alpha-beta T cell activation; positive regulation of peptidase activity; regulation of JNK cascade; regulation of stress-activated protein kinase signaling cascade; CD4-positive, alpha-beta T cell activation; mononuclear cell migration; regulation of stress-activated MAPK cascade; positive regulation of non-canonical NF-kappaB signal transduction; response to hypoxia; cellular response to peptide; leukocyte proliferation; positive regulation of JNK cascade; positive regulation of endopeptidase activity; mononuclear cell proliferation; positive regulation of mononuclear cell migration; positive regulation of mononuclear cell proliferation; regulation of T cell proliferation; lymphocyte proliferation; positive regulation of leukocyte proliferation; positive regulation of lymphocyte proliferation; positive regulation of MAPK cascade; positive regulation of stress-activated protein kinase signaling cascade; regulation of peptidase activity; regulation of trans-synaptic signaling; positive regulation of stress-activated MAPK cascade; modulation of chemical synaptic transmission; interleukin-12 production; regulation of interleukin-12 production; positive regulation of tumor necrosis factor production; gliogenesis; cellular extravasation; positive regulation of tumor necrosis factor superfamily cytokine production; regulation of CD4-positive, alpha-beta T cell activation; positive regulation of interleukin-12 production; leukocyte mediated cytotoxicity; positive regulation of interleukin-6 production; regulation of cell killing; regulation of endopeptidase activity; heterotypic cell-cell adhesion; positive regulation of T cell proliferation; positive regulation of cellular extravasation; non-canonical NF-kappaB signal transduction; macrophage activation; regulation of leukocyte mediated cytotoxicity; positive regulation of chemokine production; regulation of cellular extravasation; glial cell development; vascular process in circulatory system; leukocyte mediated immunity; T cell mediated immunity; vascular transport; transport across blood-brain barrier; transcytosis; ERK1 and ERK2 cascade; positive regulation of interleukin-1 production; regulation of non-canonical NF-kappaB signal transduction; glial cell differentiation; regulation of T cell mediated immunity; positive regulation of interleukin-1 beta production; p38MAPK cascade; chemokine production; learning or memory; regulation of aspartic-type peptidase activity; regulation of chemokine production; regulation of ERK1 and ERK2 cascade; cognition; tumor necrosis factor superfamily cytokine production; regulation of tumor necrosis factor superfamily cytokine production; tumor necrosis factor production; regulation of tumor necrosis factor production; regulation of positive chemotaxis; response to amyloid-beta; positive regulation of positive chemotaxis; positive regulation of amyloid precursor protein catabolic process; cellular response to amyloid-beta; interleukin-10 production; regulation of interleukin-10 production; induction of positive chemotaxis; dendritic cell differentiation; regulation of long-term synaptic potentiation; negative regulation of long-term synaptic potentiation; long-term synaptic depression; adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains; neuroinflammatory response; leukocyte activation involved in inflammatory response; monocyte chemotactic protein-1 production; regulation of monocyte chemotactic protein-1 production; amyloid precursor protein catabolic process; activated T cell proliferation; lymphocyte mediated immunity; positive regulation of monocyte chemotactic protein-1 production; regulation of p38MAPK cascade; microglial cell activation; glial cell activation; monocyte extravasation; response to carbohydrate; regulation of activated T cell proliferation"
"AGER",-1.50872379710509,0.999886574791276,0.00301244757510269,"advanced glycosylation end-product specific receptor",6,"Pathways of neurodegeneration - multiple diseases; Efferocytosis; Alzheimer disease; AGE-RAGE signaling pathway in diabetic complications; Diabetic cardiomyopathy; Lipid and atherosclerosis",144,"positive regulation of cell adhesion; positive regulation of proteolysis; positive regulation of lymphocyte activation; positive regulation of leukocyte activation; positive regulation of cell activation; regulation of cell-cell adhesion; mononuclear cell differentiation; regulation of T cell activation; leukocyte migration; leukocyte cell-cell adhesion; positive regulation of cell-cell adhesion; regulation of leukocyte migration; regulation of immune effector process; regulation of leukocyte mediated immunity; positive regulation of leukocyte cell-cell adhesion; alpha-beta T cell activation; regulation of leukocyte cell-cell adhesion; positive regulation of leukocyte migration; myeloid leukocyte activation; positive regulation of T cell activation; stress-activated protein kinase signaling cascade; positive regulation of cytokine production; stress-activated MAPK cascade; regulation of adaptive immune response; regulation of leukocyte differentiation; positive regulation of DNA-binding transcription factor activity; chemotaxis; positive regulation of cell development; JNK cascade; positive regulation of chemotaxis; T cell proliferation; taxis; regulation of chemotaxis; regulation of DNA-binding transcription factor activity; regulation of lymphocyte mediated immunity; regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains; regulation of leukocyte proliferation; regulation of hemopoiesis; response to oxygen levels; positive regulation of leukocyte differentiation; positive regulation of hemopoiesis; regulation of mononuclear cell migration; response to decreased oxygen levels; regulation of lymphocyte proliferation; regulation of mononuclear cell proliferation; myeloid leukocyte migration; positive regulation of NF-kappaB transcription factor activity; regulation of alpha-beta T cell activation; positive regulation of peptidase activity; regulation of JNK cascade; regulation of stress-activated protein kinase signaling cascade; CD4-positive, alpha-beta T cell activation; mononuclear cell migration; regulation of stress-activated MAPK cascade; positive regulation of non-canonical NF-kappaB signal transduction; response to hypoxia; cellular response to peptide; leukocyte proliferation; positive regulation of JNK cascade; positive regulation of endopeptidase activity; mononuclear cell proliferation; positive regulation of mononuclear cell migration; positive regulation of mononuclear cell proliferation; regulation of T cell proliferation; lymphocyte proliferation; positive regulation of leukocyte proliferation; positive regulation of lymphocyte proliferation; positive regulation of MAPK cascade; positive regulation of stress-activated protein kinase signaling cascade; regulation of peptidase activity; regulation of trans-synaptic signaling; positive regulation of stress-activated MAPK cascade; modulation of chemical synaptic transmission; interleukin-12 production; regulation of interleukin-12 production; positive regulation of tumor necrosis factor production; gliogenesis; cellular extravasation; positive regulation of tumor necrosis factor superfamily cytokine production; regulation of CD4-positive, alpha-beta T cell activation; positive regulation of interleukin-12 production; leukocyte mediated cytotoxicity; positive regulation of interleukin-6 production; regulation of cell killing; regulation of endopeptidase activity; heterotypic cell-cell adhesion; positive regulation of T cell proliferation; positive regulation of cellular extravasation; non-canonical NF-kappaB signal transduction; macrophage activation; regulation of leukocyte mediated cytotoxicity; positive regulation of chemokine production; regulation of cellular extravasation; glial cell development; vascular process in circulatory system; leukocyte mediated immunity; T cell mediated immunity; vascular transport; transport across blood-brain barrier; transcytosis; ERK1 and ERK2 cascade; positive regulation of interleukin-1 production; regulation of non-canonical NF-kappaB signal transduction; glial cell differentiation; regulation of T cell mediated immunity; positive regulation of interleukin-1 beta production; p38MAPK cascade; chemokine production; learning or memory; regulation of aspartic-type peptidase activity; regulation of chemokine production; regulation of ERK1 and ERK2 cascade; cognition; tumor necrosis factor superfamily cytokine production; regulation of tumor necrosis factor superfamily cytokine production; tumor necrosis factor production; regulation of tumor necrosis factor production; regulation of positive chemotaxis; response to amyloid-beta; positive regulation of positive chemotaxis; positive regulation of amyloid precursor protein catabolic process; cellular response to amyloid-beta; interleukin-10 production; regulation of interleukin-10 production; induction of positive chemotaxis; dendritic cell differentiation; regulation of long-term synaptic potentiation; negative regulation of long-term synaptic potentiation; long-term synaptic depression; adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains; neuroinflammatory response; leukocyte activation involved in inflammatory response; monocyte chemotactic protein-1 production; regulation of monocyte chemotactic protein-1 production; amyloid precursor protein catabolic process; activated T cell proliferation; lymphocyte mediated immunity; positive regulation of monocyte chemotactic protein-1 production; regulation of p38MAPK cascade; microglial cell activation; glial cell activation; monocyte extravasation; response to carbohydrate; regulation of activated T cell proliferation"
"AGER",-1.50872379710509,0.999886574791276,0.00301244757510269,"advanced glycosylation end-product specific receptor",6,"Pathways of neurodegeneration - multiple diseases; Efferocytosis; Alzheimer disease; AGE-RAGE signaling pathway in diabetic complications; Diabetic cardiomyopathy; Lipid and atherosclerosis",144,"positive regulation of cell adhesion; positive regulation of proteolysis; positive regulation of lymphocyte activation; positive regulation of leukocyte activation; positive regulation of cell activation; regulation of cell-cell adhesion; mononuclear cell differentiation; regulation of T cell activation; leukocyte migration; leukocyte cell-cell adhesion; positive regulation of cell-cell adhesion; regulation of leukocyte migration; regulation of immune effector process; regulation of leukocyte mediated immunity; positive regulation of leukocyte cell-cell adhesion; alpha-beta T cell activation; regulation of leukocyte cell-cell adhesion; positive regulation of leukocyte migration; myeloid leukocyte activation; positive regulation of T cell activation; stress-activated protein kinase signaling cascade; positive regulation of cytokine production; stress-activated MAPK cascade; regulation of adaptive immune response; regulation of leukocyte differentiation; positive regulation of DNA-binding transcription factor activity; chemotaxis; positive regulation of cell development; JNK cascade; positive regulation of chemotaxis; T cell proliferation; taxis; regulation of chemotaxis; regulation of DNA-binding transcription factor activity; regulation of lymphocyte mediated immunity; regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains; regulation of leukocyte proliferation; regulation of hemopoiesis; response to oxygen levels; positive regulation of leukocyte differentiation; positive regulation of hemopoiesis; regulation of mononuclear cell migration; response to decreased oxygen levels; regulation of lymphocyte proliferation; regulation of mononuclear cell proliferation; myeloid leukocyte migration; positive regulation of NF-kappaB transcription factor activity; regulation of alpha-beta T cell activation; positive regulation of peptidase activity; regulation of JNK cascade; regulation of stress-activated protein kinase signaling cascade; CD4-positive, alpha-beta T cell activation; mononuclear cell migration; regulation of stress-activated MAPK cascade; positive regulation of non-canonical NF-kappaB signal transduction; response to hypoxia; cellular response to peptide; leukocyte proliferation; positive regulation of JNK cascade; positive regulation of endopeptidase activity; mononuclear cell proliferation; positive regulation of mononuclear cell migration; positive regulation of mononuclear cell proliferation; regulation of T cell proliferation; lymphocyte proliferation; positive regulation of leukocyte proliferation; positive regulation of lymphocyte proliferation; positive regulation of MAPK cascade; positive regulation of stress-activated protein kinase signaling cascade; regulation of peptidase activity; regulation of trans-synaptic signaling; positive regulation of stress-activated MAPK cascade; modulation of chemical synaptic transmission; interleukin-12 production; regulation of interleukin-12 production; positive regulation of tumor necrosis factor production; gliogenesis; cellular extravasation; positive regulation of tumor necrosis factor superfamily cytokine production; regulation of CD4-positive, alpha-beta T cell activation; positive regulation of interleukin-12 production; leukocyte mediated cytotoxicity; positive regulation of interleukin-6 production; regulation of cell killing; regulation of endopeptidase activity; heterotypic cell-cell adhesion; positive regulation of T cell proliferation; positive regulation of cellular extravasation; non-canonical NF-kappaB signal transduction; macrophage activation; regulation of leukocyte mediated cytotoxicity; positive regulation of chemokine production; regulation of cellular extravasation; glial cell development; vascular process in circulatory system; leukocyte mediated immunity; T cell mediated immunity; vascular transport; transport across blood-brain barrier; transcytosis; ERK1 and ERK2 cascade; positive regulation of interleukin-1 production; regulation of non-canonical NF-kappaB signal transduction; glial cell differentiation; regulation of T cell mediated immunity; positive regulation of interleukin-1 beta production; p38MAPK cascade; chemokine production; learning or memory; regulation of aspartic-type peptidase activity; regulation of chemokine production; regulation of ERK1 and ERK2 cascade; cognition; tumor necrosis factor superfamily cytokine production; regulation of tumor necrosis factor superfamily cytokine production; tumor necrosis factor production; regulation of tumor necrosis factor production; regulation of positive chemotaxis; response to amyloid-beta; positive regulation of positive chemotaxis; positive regulation of amyloid precursor protein catabolic process; cellular response to amyloid-beta; interleukin-10 production; regulation of interleukin-10 production; induction of positive chemotaxis; dendritic cell differentiation; regulation of long-term synaptic potentiation; negative regulation of long-term synaptic potentiation; long-term synaptic depression; adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains; neuroinflammatory response; leukocyte activation involved in inflammatory response; monocyte chemotactic protein-1 production; regulation of monocyte chemotactic protein-1 production; amyloid precursor protein catabolic process; activated T cell proliferation; lymphocyte mediated immunity; positive regulation of monocyte chemotactic protein-1 production; regulation of p38MAPK cascade; microglial cell activation; glial cell activation; monocyte extravasation; response to carbohydrate; regulation of activated T cell proliferation"
"PLPPR2",0.975735320726843,0.999886574791276,0.00482909561370224,"phospholipid phosphatase related 2",0,"No KEGG pathway",4,"phospholipid metabolic process; dephosphorylation; lipid modification; phospholipid dephosphorylation"
"FXN",1.01776727921965,0.999886574791276,0.0042879219349077,"frataxin",0,"No KEGG pathway",51,"negative regulation of organelle organization; cell growth; regulation of cell growth; sulfur compound metabolic process; response to oxidative stress; cellular response to chemical stress; regulation of apoptotic signaling pathway; cellular response to oxidative stress; regulation of mitochondrion organization; cellular respiration; energy derivation by oxidation of organic compounds; negative regulation of growth; response to reactive oxygen species; protein processing; response to hydrogen peroxide; aerobic respiration; response to metal ion; negative regulation of apoptotic signaling pathway; cellular response to reactive oxygen species; iron-sulfur cluster assembly; metallo-sulfur cluster assembly; cellular response to hydrogen peroxide; positive regulation of cell growth; multicellular organism growth; regulation of developmental growth; transition metal ion transport; release of cytochrome c from mitochondria; oxidative phosphorylation; apoptotic mitochondrial changes; intracellular iron ion homeostasis; regulation of release of cytochrome c from mitochondria; negative regulation of developmental growth; iron ion transport; iron ion transmembrane transport; positive regulation of growth; negative regulation of mitochondrion organization; [2Fe-2S] cluster assembly; response to iron ion; negative regulation of release of cytochrome c from mitochondria; muscle cell cellular homeostasis; organ growth; heme biosynthetic process; negative regulation of multicellular organism growth; porphyrin-containing compound biosynthetic process; tetrapyrrole biosynthetic process; adult locomotory behavior; locomotory behavior; positive regulation of oxidoreductase activity; heme metabolic process; tetrapyrrole metabolic process; protein autoprocessing"
"ECE2",1.84562133618628,0.999886574791276,0.00163872448604811,"endothelin converting enzyme 2",0,"No KEGG pathway",4,"methylation; protein processing; signaling receptor ligand precursor processing; peptide hormone processing"
"ZSWIM6",-1.19076815543883,0.999886574791276,0.00517746620528092,"zinc finger SWIM-type containing 6",0,"No KEGG pathway",3,"telencephalon development; forebrain development; striatum development"
